angle        24   79   48     100.00     103.00
angle        13   79   82      62.00     102.00
angle        46   80   60      35.00     126.80
angle         2   80   60      70.00     128.60
angle        13   80   60      70.00     128.60
angle        46   80   84      35.00     126.80
angle         2   80   84      70.00     125.00
angle        13   80   84      70.00     125.00
angle        60   80   84      85.00     106.40
angle        12   81   57      70.00     132.80
angle        48   81   57      70.00     132.80
angle        57   81   60      70.00     104.40
angle        12   81   60      85.00     122.70
angle        48   81   60      85.00     122.70
angle        13   82   16      70.00     125.00
angle        16   82   24      70.00     125.00
angle        16   82   44      70.00     120.20
angle        20   82   49      35.00     117.00
angle        16   82   49      35.00     125.00
angle        49   82   57      35.00     120.00
angle        57   82   57      70.00     120.00
angle        13   82   57      70.00     125.00
angle        48   82   57      70.00     125.00
angle        56   82   57      70.00     126.20
angle        49   82   61      35.00     120.00
angle        16   82   61      70.00     113.60
angle        16   82   61      70.00     115.00
angle        20   82   61      70.00     115.00
angle        57   82   61      70.00     120.00
angle        13   82   61      70.00     125.00
angle        44   82   61      70.00     126.10
angle        24   82   61      70.00     126.20
angle        57   82   79      70.00     120.00
angle        61   82   79      70.00     120.00
angle        20   82   86      70.00     122.00
angle        61   82   86      70.00     130.00
angle        57   82   87      70.00     106.20
angle        56   82   87      70.00     127.70
angle        49   83   61      35.00     120.00
angle        48   83   61      70.00     111.00
angle        13   83   61      70.00     124.50
angle        49   83   84      35.00     128.20
angle        61   83   84      70.00     111.00
angle        13   83   84      70.00     130.70
angle        13   84   16      70.00     125.00
angle        13   84   20      70.00     121.60
angle        16   84   24      70.00     125.00
angle        20   84   49      35.00     113.40
angle        16   84   49      35.00     125.00
angle        48   84   49      35.00     130.70
angle        49   84   50      35.00     130.70
angle        20   84   50      70.00     110.00
angle        49   84   57      35.00     121.60
angle        13   84   57      70.00     121.60
angle        48   84   57      70.00     121.60
angle         3   84   57      85.00     120.00
angle        57   84   58      35.00     120.00
angle        13   84   61      70.00     118.90
angle        49   84   80      35.00     120.00
angle        57   84   80      70.00     108.70
angle        49   84   83      35.00     130.70
angle        57   84   83      70.00     106.30
angle        20   84   83      70.00     108.00
angle        16   84   83      70.00     111.00
angle        13   84   83      70.00     130.70
angle        13   84   84      70.00     120.00
angle        57   84   84      70.00     120.00
angle        61   84   84      70.00     120.00
angle        20   84   86      70.00     121.60
angle        57   84   86      70.00     121.60
angle        49   84   87      35.00     132.10
angle        57   84   87      70.00     107.70
angle        20   84   87      70.00     110.60
angle        16   84   87      70.00     111.00
angle        61   84   87      70.00     111.90
angle        13   84   87      70.00     132.10
angle        48   84   87      70.00     132.10
angle        86   84   87      70.00     132.10
angle         3   84   87      85.00     120.00
angle        49   85   57      35.00     120.00
angle        13   85   57      70.00     121.60
angle        49   85   85      35.00     130.70
angle        57   85   85      70.00     106.30
angle        13   85   85      70.00     130.70
angle        48   86   48      63.00     120.00
angle        48   86   56      70.00     124.00
angle        48   86   82      63.00     120.00
angle        48   86   83      63.00     120.00
angle        48   86   84      63.00     120.00
angle        48   86   86      63.00     120.00
angle        56   86   86      70.00     124.00
angle        48   86   87      63.00     120.00
angle        48   86   88      63.00     120.00
angle        49   87   60      35.00     120.00
angle        46   87   60      35.00     126.80
angle        13   87   60      70.00     128.60
angle        49   87   84      35.00     125.70
angle        46   87   84      35.00     126.80
angle        84   87   84      70.00     103.80
angle        82   87   84      70.00     110.40
angle         2   87   84      70.00     125.00
angle        13   87   84      70.00     125.00
angle         3   87   84      70.00     130.00
angle        60   87   84      85.00     106.40
angle        84   87   86      70.00     125.70
angle        49   87   87      35.00     127.50
angle        60   87   87      70.00     107.30
angle        84   87   87      70.00     107.30
angle        86   87   87      70.00     127.50
angle        84   87   88      70.00     103.80
angle        48   88   49      35.00     128.60
angle        49   88   61      35.00     118.90
angle        13   88   61      70.00     118.90
angle        19   88   61      70.00     118.90
angle        61   88   87      70.00     111.90
angle         4   89   90      80.00     134.00
angle        90   89   91      70.00      91.00
angle         4   89   91      80.00     134.00
angle        13   90   89      55.00     127.00
angle        89   90   91      50.00      94.00
angle        13   90   91      50.00     126.00
angle        24   91   46      35.00     108.00
angle        13   91   46      35.00     114.30
angle        44   91   46      35.00     114.30
angle        46   91   46      35.00     114.30
angle        16   91   46      37.50     108.00
angle        46   91   47      35.00     109.50
angle        46   91   89      37.50     110.00
angle        24   91   89      70.00     117.00
angle        46   91   90      35.00     111.00
angle        16   91   90      55.00     109.00
angle        91   91   91      30.00      79.20
angle        13   91   91      37.50     117.20
angle        44   91   91      37.50     117.20
angle        46   91   91      37.50     117.20
angle        24   91   91      37.50     126.00
angle        16   91   91      55.00     128.00
angle        89   91   91      63.00      85.00
angle        47   91   91      63.00     114.00
angle        90   91   91      80.00      89.00
angle        13   95   13     172.80     120.00
angle        13   95   46     144.00     120.00
angle        13  101   45      35.00     109.50
angle        45  101   45      43.60     106.40
angle        45  101   48      50.00     112.50
angle        13  101   48      50.00     120.50
angle        13  102  103      80.00     117.50
angle        48  102  103      80.00     117.50
angle       103  102  103      80.00     125.00
angle        25  103   25      10.00     109.50
angle        25  103  102      10.00     109.50
angle        13  104   13      45.00     109.50
angle         3  105   10      70.00     117.60
angle         3  105   13      70.00     117.60
angle         3  105   45      35.00     119.20
angle        45  105   47      35.00     119.20
angle        13  105   47      70.00     121.20
angle         3  105   47      70.00     121.60
angle         3  105   51      70.00     117.60
angle        47  105   51      70.00     121.20
angle        45  105   60      30.00     125.80
angle         6  105   60      70.00     125.80
angle        10  105   60      70.00     125.80
angle        13  105   60      70.00     125.80
angle        51  105   60      70.00     125.80
angle        45  105   62      30.00     128.80
angle        60  105   62      70.00     105.40
angle         6  105   62      70.00     128.80
angle        10  105   62      70.00     128.80
angle        13  105   62      70.00     128.80
angle        51  105   62      70.00     128.80
angle         4  106   24      20.00     109.50
angle        24  106   24      20.00     109.50
angle        13  107   13      50.00     118.00
angle         3  107   13      50.00     121.90
angle         1  108   13      35.00     110.50
angle        13  108   13      60.00     110.00
angle        13  108   20      60.00     100.00
angle        20  108   20      60.00     110.00
angle        13  108   21      35.00     110.50
angle        45  108   45      35.00     109.50
angle        13  108   45      35.00     110.50
angle        46  108   46      35.00     109.50
angle        13  108   46      35.00     110.50
angle        13  108   65      35.00     110.50
angle        13  108   66      35.00     110.50
angle        13  108  108      50.00     112.00
angle        46  109   48      35.00     123.30
angle        46  109   50      35.00     120.00
angle        13  109   50      70.00     124.00
angle        46  109  109      35.00     120.00
angle        13  109  109      70.00     124.00
angle        50  109  109      70.00     124.00
angle        48  109  109      85.00     117.00
angle         4  110   47     160.00     180.00
angle        47  110   47     160.00     180.00
