torsion      46   13   53   54      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      13   13   55   45     -0.190 0.0 1  -0.417 180.0 2   0.418 0.0 3
torsion      13   13   55   48      1.829 0.0 1   0.243 180.0 2  -0.498 0.0 3
torsion      13   13   55   54     -0.190 0.0 1  -0.417 180.0 2   0.418 0.0 3
torsion      46   13   55   13      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   55   45      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   55   48      0.000 0.0 1   0.000 180.0 2   0.177 0.0 3
torsion      13   13   56   18      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       0   13   57    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13   57    0      1.000 0.0 1  -0.350 180.0 2   0.000 0.0 3
torsion      13   13   57   62      2.756 0.0 1  -0.872 180.0 2  -3.680 0.0 3
torsion      13   13   57   82     -1.000 0.0 1  -0.350 180.0 2   0.000 0.0 3
torsion      20   13   57    0      1.500 0.0 1  -1.500 180.0 2   0.000 0.0 3
torsion      20   13   57   62     -1.500 0.0 1  -1.500 180.0 2   0.000 0.0 3
torsion      20   13   57   82     -1.500 0.0 1  -1.500 180.0 2   0.000 0.0 3
torsion      13   13   59    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13   59   56      0.000 0.0 1   0.500 180.0 2  -0.500 0.0 3
torsion      46   13   59    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13   62    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   62    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   64   20      0.000 0.0 1   0.000 180.0 2   0.250 0.0 3
torsion      46   13   64   52      0.000 0.0 1   0.000 180.0 2   0.250 0.0 3
torsion      48   13   64   20      2.250 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      48   13   64   52      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       0   13   79   23      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       0   13   79   24      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13   79   13      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13   79   23      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   79    5      0.000 0.0 1   0.000 180.0 2   0.350 0.0 3
torsion      46   13   79   13      0.000 0.0 1   0.000 180.0 2   0.350 0.0 3
torsion      46   13   79   23      0.000 0.0 1   0.000 180.0 2   0.350 0.0 3
torsion      46   13   79   48      0.000 0.0 1   0.000 180.0 2   0.350 0.0 3
torsion      13   13   80    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13   80   60      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13   80   84     -0.714 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   80    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   80   60      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   80   84      0.000 0.0 1   0.000 180.0 2  -0.480 0.0 3
torsion      13   13   82    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   82    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13   83    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   83    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       1   13   84    0      0.000 0.0 1   0.450 180.0 2   0.000 0.0 3
torsion      13   13   84    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13   84   57      1.700 0.0 1  -0.600 180.0 2   0.000 0.0 3
torsion      21   13   84    0      0.000 0.0 1  -0.400 180.0 2   0.000 0.0 3
torsion      46   13   84    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       1   13   87    0      0.000 0.0 1   0.450 180.0 2   0.000 0.0 3
torsion      13   13   87    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      21   13   87    0      0.000 0.0 1  -0.400 180.0 2   0.000 0.0 3
torsion      46   13   87    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13   88    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   88    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       0   13   90    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   90    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13   91   91      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      13   13   95   13      0.000 0.0 1  -1.000 180.0 2   0.000 0.0 3
torsion      13   13   95   46      0.000 0.0 1  -1.000 180.0 2   0.000 0.0 3
torsion      13   13  102  103      0.000 0.0 1   0.400 180.0 2   0.000 0.0 3
torsion      46   13  102  103      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13  104   13      1.000 0.0 1  -0.500 180.0 2   0.500 0.0 3
torsion      46   13  104   13      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion       0   13  105    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13  105    0      1.000 0.0 1  -0.350 180.0 2   0.000 0.0 3
torsion      13   13  105   62     -1.000 0.0 1  -0.350 180.0 2   0.000 0.0 3
torsion      13   13  105   82     -1.000 0.0 1  -0.350 180.0 2   0.000 0.0 3
torsion      20   13  105    0      1.500 0.0 1  -1.500 180.0 2   0.000 0.0 3
torsion      20   13  105   62      3.132 0.0 1  -1.491 180.0 2   2.744 0.0 3
torsion      20   13  105   82     -1.500 0.0 1  -1.500 180.0 2   0.000 0.0 3
torsion       3   13  107   13     -1.737 0.0 1   1.251 180.0 2  -3.501 0.0 3
torsion      13   13  107    3     -1.396 0.0 1  -0.427 180.0 2   0.000 0.0 3
torsion      13   13  107   13      4.753 0.0 1  -0.734 180.0 2   0.000 0.0 3
torsion      46   13  107    3      0.000 0.0 1   0.000 180.0 2  -0.139 0.0 3
torsion      46   13  107   13      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13  107   48      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13  108   13      1.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   13  108   45      0.000 0.0 1   0.000 180.0 2   0.260 0.0 3
torsion      46   13  108   13      0.000 0.0 1   0.000 180.0 2   0.180 0.0 3
torsion      46   13  108   20      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   13  108   45      0.000 0.0 1   0.000 180.0 2   0.180 0.0 3
torsion      13   13  109  109      0.346 0.0 1   0.405 180.0 2  -0.904 0.0 3
torsion      46   13  109   13      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      46   13  109   46      0.000 0.0 1   0.000 180.0 2   0.318 0.0 3
torsion      46   13  109  109      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      17   15   48    0      0.000 0.0 1   1.100 180.0 2   0.000 0.0 3
torsion      17   15   48   48      0.000 0.0 1   1.100 180.0 2   0.000 0.0 3
torsion      13   16   16   13      0.000 0.0 1  -7.414 180.0 2   1.705 0.0 3
torsion      13   16   48   48      0.000 0.0 1   0.600 180.0 2   0.000 0.0 3
torsion      13   16   48   56      1.600 0.0 1   5.100 180.0 2   0.000 0.0 3
torsion      13   16   59   56      0.000 0.0 1   4.800 180.0 2   0.000 0.0 3
torsion      84   16   82    0      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      84   16   82   61      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      82   16   84   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      82   16   84   83      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      82   16   84   88      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   16   91    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      19   18   48    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      19   18   48   48      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      18   18   56   13      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      18   18   56   46      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       0   19   19    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   19   19   13      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   19   19   46      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   19   19   47      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   19   19  109      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   19   19   47      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   19   19  109      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      19   19   47   13      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      19   19   47   46      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      19   19   47   47      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   20   44   13      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      13   20   44   45      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      13   20   47   13      0.650 0.0 1  -0.250 180.0 2   0.670 0.0 3
torsion      13   20   47   46      0.000 0.0 1   0.000 180.0 2   0.760 0.0 3
torsion      13   20   47   47     -3.500 0.0 1   3.000 180.0 2   0.000 0.0 3
torsion      13   20   47   50     -3.500 0.0 1   3.000 180.0 2   0.000 0.0 3
torsion       3   20   48   48      0.000 0.0 1   2.500 180.0 2   0.000 0.0 3
torsion      13   20   48   48      0.000 0.0 1   3.000 180.0 2   0.000 0.0 3
torsion      13   20   48   56      0.400 0.0 1   5.500 180.0 2   0.000 0.0 3
torsion      64   20   48   48      0.000 0.0 1   2.990 180.0 2   0.000 0.0 3
torsion      13   20   51    5     -0.375 0.0 1  -1.358 180.0 2   0.004 0.0 3
torsion      13   20   51   13      0.650 0.0 1  -0.250 180.0 2   0.670 0.0 3
torsion      13   20   51   20     -0.375 0.0 1  -1.358 180.0 2   0.004 0.0 3
torsion      13   20   51   46      0.000 0.0 1   0.000 180.0 2   0.760 0.0 3
torsion      13   20   56    3      3.000 0.0 1   3.000 180.0 2   0.000 0.0 3
torsion      13   20   59   56      0.000 0.0 1   5.200 180.0 2   0.000 0.0 3
torsion       0   20   64   52      0.000 0.0 1   0.000 180.0 2   0.562 0.0 3
torsion      13   20   64   13      3.500 0.0 1  -3.300 180.0 2   1.500 0.0 3
torsion      13   20   64   52      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      48   20   64    4      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      84   20   82   61      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      82   20   84   88      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      84   20   84   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      84   20   84   87      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion     108   20  108   13      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion     108   20  108   20      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       0   24   48   48      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion       3   24   48   48      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      13   24   48   48      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      45   24   48   48      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      59   24   48   48      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      82   24   48   48      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      84   24   48   48      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion       0   24   59    0      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   24   59   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      45   24   59    0      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   24   60    0      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   24   79   23      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   24   79   48      2.074 0.0 1  -2.966 180.0 2   2.473 0.0 3
torsion      45   24   79   48      1.671 0.0 1  -4.901 180.0 2   0.669 0.0 3
torsion      13   24   82   61      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      45   24   82   16      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      45   24   82   20      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      45   24   82   61      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      48   24   82   16      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      48   24   82   20      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      48   24   82   61      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion       0   24   84    0      0.000 0.0 1   2.170 180.0 2   0.000 0.0 3
torsion       3   24   84   84      0.000 0.0 1   3.000 180.0 2   0.000 0.0 3
torsion      45   24   84   16      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      45   24   84   20      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      48   24   84   16      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      48   24   84   20      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion       3   24   86   48      0.000 0.0 1   2.170 180.0 2   0.000 0.0 3
torsion       3   24   86   56      0.000 0.0 1   2.170 180.0 2   0.000 0.0 3
torsion       3   24   86   86      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      47   24   86   48      0.000 0.0 1   2.170 180.0 2   0.000 0.0 3
torsion      47   24   86   56      0.000 0.0 1   2.170 180.0 2   0.000 0.0 3
torsion       0   24   87    0      0.000 0.0 1   2.170 180.0 2   0.000 0.0 3
torsion       0   24   88    0      0.000 0.0 1   2.170 180.0 2   0.000 0.0 3
torsion       3   24   91   46      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       3   24   91   89     -1.396 0.0 1  -0.427 180.0 2   0.000 0.0 3
torsion       3   24   91   91     -1.396 0.0 1  -0.427 180.0 2   0.000 0.0 3
torsion      45   24   91   46      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      45   24   91   89      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      45   24   91   91      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       0   24  106    0      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      13   44   44   13      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      13   44   44   45      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      45   44   44   45      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      13   44   48   48     -7.582 0.0 1   3.431 180.0 2   3.198 0.0 3
torsion      45   44   48   48      0.000 0.0 1   2.030 180.0 2   0.000 0.0 3
torsion      59   44   48   48      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      82   44   48   48      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      84   44   48   48      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      45   44   82   16      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      45   44   82   61      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      48   44   82   16      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      48   44   82   61      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      47   46   47   13      0.000 0.0 1  -8.000 180.0 2   0.000 0.0 3
torsion      47   46   47   46      0.000 0.0 1  -8.000 180.0 2   0.000 0.0 3
torsion       0   47   47    0      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion       0   47   47   19      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion       3   47   47   24      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion       3   47   47   46      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion       5   47   47   13      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion       5   47   47   46      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      13   47   47   13      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      13   47   47   19      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      13   47   47   20      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      13   47   47   46      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      19   47   47   46      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      20   47   47   46      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      21   47   47   21     -1.600 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      21   47   47   46      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      46   47   47   46      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      46   47   47   48      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      13   47   48   48      0.205 0.0 1  -0.531 180.0 2   0.000 0.0 3
torsion      46   47   48   48      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      46   47   48   56      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      47   47   48   48      1.241 0.0 1   3.353 180.0 2  -0.286 0.0 3
torsion      13   47   50   13      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      13   47   50   46      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      13   47   50   48      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      13   47   50   50      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      13   47   50  109      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      24   47   50    3      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      46   47   50   13      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      46   47   50   46      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      46   47   50   48      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      46   47   50   50      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion      46   47   50  109      0.000 0.0 1  14.000 180.0 2   0.000 0.0 3
torsion       0   47   84    0      0.000 0.0 1   2.170 180.0 2   0.000 0.0 3
torsion       0   47   86   48      0.000 0.0 1   2.170 180.0 2   0.000 0.0 3
torsion       3   47   86   86      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   47   86    0      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   47   86   24      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   47   87    0      0.000 0.0 1   2.170 180.0 2   0.000 0.0 3
torsion       0   47   88    0      0.000 0.0 1   2.170 180.0 2   0.000 0.0 3
torsion      13   47  110   47      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      46   47  110   47      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       0   48   48    0      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   48   48   13      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   48   48   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   48   48   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       1   48   48   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       1   48   48   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      13   48   48   13      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      13   48   48   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      13   48   48   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      13   48   48   50      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      21   48   48   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      21   48   48   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      44   48   48   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      47   48   48   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   48   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   48   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   48   50      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   48   55   0.0 0. 1  1.62 180. 2  0.0 0. 3  -0.44 180. 4
torsion      48   48   48   60      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   48   65      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   48   66      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   48   86      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   48  109      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   48   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   48   50      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   48   60      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   48   65      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   48   66      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   48   86      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   48  109      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      56   48   48   86      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   50   46      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      48   48   50   47      1.241 0.0 1   3.353 180.0 2  -0.286 0.0 3
torsion      56   48   50   46      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      56   48   50   47      1.241 0.0 1   3.353 180.0 2  -0.286 0.0 3
torsion      48   48   53   13      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      48   48   53   54      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion       0   48   55   45      0.000 0.0 1   2.030 180.0 2   0.000 0.0 3
torsion      48   48   55   45      0.000 0.0 1   3.900 180.0 2   0.000 0.0 3
torsion      55   48   55   13      0.000 0.0 1   7.936 180.0 2   0.000 0.0 3
torsion      55   48   55   45      0.000 0.0 1   3.900 180.0 2   0.000 0.0 3
torsion      60   48   55   45      0.000 0.0 1   2.030 180.0 2   0.000 0.0 3
torsion       0   48   56    0      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   56   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   56   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   48   60    0      0.000 0.0 1   7.000 180.0 2   0.000 0.0 3
torsion       0   48   79   23      0.000 0.0 1   0.000 180.0 2   0.000 0.0 3
torsion      48   48   79   13      0.000 0.0 1  -0.900 180.0 2   0.000 0.0 3
torsion      48   48   79   24      1.656 0.0 1  -0.768 180.0 2  -0.117 0.0 3
torsion      48   48   86   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   86   56      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   48   86   86      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   86   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   86   56      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   86   86      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      56   48   86   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      56   48   86   86      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      49   48   88   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      56   48  101   13      0.000 0.0 1   3.651 180.0 2   0.000 0.0 3
torsion      48   48  102  103      0.000 0.0 1   1.150 180.0 2   0.000 0.0 3
torsion      48   48  109   13      0.205 0.0 1  -0.531 180.0 2   0.000 0.0 3
torsion      48   48  109   46      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      48   48  109  109      1.241 0.0 1   3.353 180.0 2  -0.286 0.0 3
torsion       0   50   50   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       3   50   50    3      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      13   50   50   13      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      13   50   50   46      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      13   50   50   47      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      46   50   50   46      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      46   50   50   47      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      47   50   50   47      1.423 0.0 1   4.055 180.0 2   0.858 0.0 3
torsion      13   50  109   13      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      13   50  109  109      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      46   50  109   13      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      46   50  109   46      0.000 0.0 1   0.000 180.0 2   0.300 0.0 3
torsion      46   50  109  109      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      47   50  109   13      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      47   50  109   46      0.000 0.0 1   0.000 180.0 2  -0.372 0.0 3
torsion      47   50  109  109      1.423 0.0 1   4.055 180.0 2   0.858 0.0 3
torsion      13   53   82   61      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      48   53   82   61      0.000 0.0 1   2.100 180.0 2   0.000 0.0 3
torsion      45   55   59    0      0.000 0.0 1   2.030 180.0 2   0.000 0.0 3
torsion      13   56   56   13      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      13   56   56   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   56   56   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   56   59    0      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   56   59   49      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   56   60    0      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   56   62    0      0.000 0.0 1  10.000 180.0 2   0.000 0.0 3
torsion       0   56   82    0      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   56   86   48      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      48   56   86   86      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion       0   57   60    0      0.000 0.0 1   7.250 180.0 2   0.000 0.0 3
torsion      45   57   60    0      0.000 0.0 1   5.000 180.0 2   0.000 0.0 3
torsion       0   57   61    0      0.000 0.0 1  10.000 180.0 2   0.000 0.0 3
torsion       0   57   62    0      0.000 0.0 1  10.000 180.0 2   0.000 0.0 3
torsion       0   57   81    0      0.000 0.0 1   3.050 180.0 2   0.000 0.0 3
torsion       0   57   82    0      0.000 0.0 1   4.650 180.0 2   0.000 0.0 3
torsion       0   57   82   49      0.000 0.0 1  10.000 180.0 2   0.000 0.0 3
torsion      45   57   82    0      0.000 0.0 1   5.000 180.0 2   0.000 0.0 3
